Date,Open,High,Low,Close,Adj Close,Volume
6-May-19,2.0646,2.0877,2.0271,2.0676,2.0676,67267
3-May-19,2.0675,2.0921,2.055,2.0702,2.0702,71806
2-May-19,2.0924,2.0961,2.048,2.0778,2.0778,111189
1-May-19,2.07,2.0977,2.0606,2.0942,2.0942,62092
30-Apr-19,2.0536,2.0957,2.05,2.0812,2.0812,59554
29-Apr-19,2.0435,2.0707,2.0299,2.0549,2.0549,19442
26-Apr-19,2.0947,2.1,2.0238,2.0512,2.0512,20385
25-Apr-19,2.0969,2.1172,2.0871,2.0981,2.0981,23572
24-Apr-19,2.1125,2.1155,2.0956,2.0987,2.0987,24637
23-Apr-19,2.109,2.1215,2.1056,2.118,2.118,24890
22-Apr-19,2.0686,2.1242,2.068,2.104,2.104,27596
18-Apr-19,2.0701,2.0823,2.0618,2.0709,2.0709,33107
17-Apr-19,2.0799,2.0923,2.0669,2.0692,2.0692,44125
16-Apr-19,2.0635,2.0865,2.0509,2.0822,2.0822,41466
15-Apr-19,2.0707,2.0707,2.0464,2.061,2.061,38712
12-Apr-19,2.0751,2.0888,2.0654,2.0707,2.0707,46832
11-Apr-19,2.0863,2.0863,2.0597,2.0672,2.0672,65381
10-Apr-19,2.051,2.0897,2.0488,2.0876,2.0876,94875
9-Apr-19,2.0577,2.0648,2.0384,2.0449,2.0449,55408
8-Apr-19,2.0449,2.0632,2.0432,2.0571,2.0571,67631
5-Apr-19,2.013,2.0471,2.002,2.0424,2.0424,57294
4-Apr-19,2.0069,2.0291,1.9906,2.0134,2.0134,53952
3-Apr-19,2.01,2.0221,1.9886,2.0068,2.0068,54797
2-Apr-19,1.9919,2.0138,1.9856,2.0089,2.0089,54141
1-Apr-19,1.97,2.0017,1.97,1.9881,1.9881,49481
29-Mar-19,1.9763,2,1.9686,1.9734,1.9734,51429
28-Mar-19,1.9795,1.9796,1.9382,1.972,1.972,16764
27-Mar-19,1.9909,1.997,1.9685,1.9806,1.9806,19232
26-Mar-19,1.9825,1.9985,1.98,1.9899,1.9899,21715
25-Mar-19,1.9591,1.99,1.945,1.9804,1.9804,24183
22-Mar-19,1.9847,1.9874,1.9349,1.9659,1.9659,34259
21-Mar-19,2.0021,2.0125,1.978,1.9871,1.9871,29281
20-Mar-19,1.99,2.0141,1.975,2.0081,2.0081,31607
19-Mar-19,1.9666,1.997,1.9644,1.9904,1.9904,37861
18-Mar-19,1.9663,1.9807,1.9525,1.969,1.969,44812
15-Mar-19,1.9825,1.995,1.9483,1.9677,1.9677,45418
14-Mar-19,1.9968,2.0046,1.9752,1.9849,1.9849,61206
13-Mar-19,1.9858,1.9998,1.9785,1.9921,1.9921,85903
12-Mar-19,1.995,2.0166,1.974,1.9857,1.9857,102941
11-Mar-19,1.9957,2.0144,1.9844,1.9942,1.9942,84901
8-Mar-19,2.0055,2.0063,1.9452,1.9998,1.9998,84704
7-Mar-19,2.0124,2.0356,1.9988,2.0127,2.0127,48588
6-Mar-19,2.0146,2.0256,1.9969,2.0162,2.0162,50221
5-Mar-19,2.011,2.0229,1.9909,2.0164,2.0164,45162
4-Mar-19,1.9999,2.0377,1.9984,2.0143,2.0143,56050
1-Mar-19,2.0293,2.0479,1.9791,2.001,2.001,55007
28-Feb-19,2.0248,2.0381,2.0089,2.0235,2.0235,56277
27-Feb-19,2.0084,2.0337,1.9986,2.0216,2.0216,24286
26-Feb-19,1.9768,2.0108,1.9685,1.9985,1.9985,20841
25-Feb-19,2.0282,2.0403,1.9691,1.9746,1.9746,29931
22-Feb-19,2.0322,2.046,2.0263,2.0311,2.0311,20579
21-Feb-19,2.0189,2.0376,2.0093,2.0363,2.0363,31434
20-Feb-19,1.9984,2.0273,1.9788,2.0183,2.0183,27760
19-Feb-19,2.0214,2.0323,1.9855,1.9946,1.9946,53038
15-Feb-19,1.9748,2.0239,1.9724,2.0203,2.0203,56943
14-Feb-19,1.9393,1.9768,1.9331,1.9716,1.9716,62501
13-Feb-19,1.9142,1.953,1.9129,1.9388,1.9388,63538
12-Feb-19,1.8958,1.9358,1.8915,1.9072,1.9072,70512
11-Feb-19,1.91,1.9217,1.8857,1.8922,1.8922,63231
8-Feb-19,1.9,1.9187,1.8821,1.9085,1.9085,64870
7-Feb-19,1.9109,1.9155,1.8687,1.9005,1.9005,68963
6-Feb-19,1.8964,1.9195,1.8746,1.9122,1.9122,56598
5-Feb-19,1.9122,1.9226,1.8902,1.8975,1.8975,49940
4-Feb-19,1.9175,1.9386,1.882,1.9074,1.9074,59985
1-Feb-19,1.8845,1.9174,1.8619,1.9127,1.9127,59295
31-Jan-19,1.9104,1.93,1.8708,1.8788,1.8788,78753
30-Jan-19,1.8951,1.9205,1.8879,1.8984,1.8984,19688
29-Jan-19,1.8402,1.9037,1.8375,1.8975,1.8975,20717
28-Jan-19,1.8874,1.8905,1.8315,1.8377,1.8377,32928
25-Jan-19,1.887,1.905,1.8753,1.8919,1.8919,17977
24-Jan-19,1.8873,1.8995,1.8648,1.8856,1.8856,21102
23-Jan-19,1.9029,1.9237,1.8684,1.8886,1.8886,30757
22-Jan-19,1.9115,1.9265,1.8672,1.9011,1.9011,40785
18-Jan-19,1.8842,1.9228,1.8805,1.916,1.916,43436
17-Jan-19,1.8921,1.8921,1.8534,1.8843,1.8843,40548
16-Jan-19,1.8679,1.8979,1.8587,1.8946,1.8946,60860
15-Jan-19,1.8578,1.8788,1.8502,1.8722,1.8722,64075
14-Jan-19,1.8828,1.9045,1.8492,1.8525,1.8525,82087
11-Jan-19,1.8995,1.9235,1.8729,1.8797,1.8797,61409
10-Jan-19,1.8816,1.9098,1.8605,1.9061,1.9061,71415
9-Jan-19,1.8192,1.888,1.8192,1.8808,1.8808,63300
8-Jan-19,1.781,1.8296,1.7757,1.827,1.827,57586
7-Jan-19,1.7809,1.8245,1.7764,1.7784,1.7784,57180
4-Jan-19,1.73,1.8035,1.7236,1.7692,1.7692,61138
3-Jan-19,1.7008,1.7466,1.6801,1.742,1.742,56552
2-Jan-19,1.6895,1.7489,1.6424,1.7006,1.7006,65508
31-Dec-18,1.6722,1.7123,1.6615,1.6808,1.6808,36247
28-Dec-18,1.6983,1.7095,1.6514,1.6647,1.6647,14552
27-Dec-18,1.7411,1.7463,1.6731,1.6783,1.6783,24069
26-Dec-18,1.671,1.7532,1.6486,1.7336,1.7336,29314
24-Dec-18,1.7343,1.7517,1.66,1.6622,1.6622,13655
21-Dec-18,1.7647,1.7759,1.7118,1.7327,1.7327,44233
20-Dec-18,1.7941,1.8044,1.7481,1.7497,1.7497,42343
19-Dec-18,1.7569,1.8226,1.7564,1.8054,1.8054,48696
18-Dec-18,1.8052,1.8195,1.7455,1.7539,1.7539,58678
17-Dec-18,1.8452,1.8686,1.8046,1.8267,1.8267,50639
14-Dec-18,1.8838,1.8842,1.8379,1.8453,1.8453,50293
13-Dec-18,1.8525,1.89,1.829,1.8765,1.8765,59378
12-Dec-18,1.8535,1.8856,1.8473,1.8509,1.8509,68327
11-Dec-18,1.846,1.8707,1.8352,1.8471,1.8471,48903
10-Dec-18,1.8786,1.8998,1.837,1.8441,1.8441,54102
7-Dec-18,1.8667,1.9534,1.8313,1.8862,1.8862,71065
6-Dec-18,1.8886,1.9023,1.8134,1.8582,1.8582,69086
4-Dec-18,1.8931,1.9481,1.8816,1.9009,1.9009,61024
3-Dec-18,1.8425,1.9077,1.8425,1.8875,1.8875,60141
30-Nov-18,1.8406,1.8502,1.79,1.8455,1.8455,74326
29-Nov-18,1.8438,1.8608,1.8183,1.8436,1.8436,16072
28-Nov-18,1.9018,1.9049,1.835,1.8384,1.8384,24153
27-Nov-18,1.8909,1.91,1.86,1.886,1.886,30095
26-Nov-18,1.8776,1.9171,1.8726,1.893,1.893,30651
23-Nov-18,1.9649,1.9725,1.8722,1.8762,1.8762,18794
21-Nov-18,1.9866,2.0147,1.9645,1.9702,1.9702,36539
20-Nov-18,2.0881,2.0893,1.9731,1.9902,1.9902,40380
19-Nov-18,2.0786,2.0986,2.053,2.0864,2.0864,48097
16-Nov-18,2.0769,2.1081,2.0585,2.0737,2.0737,51629
15-Nov-18,2.0949,2.111,2.0686,2.0741,2.0741,61425
14-Nov-18,2.0635,2.1382,2.0503,2.0959,2.0959,73993
13-Nov-18,2.1355,2.1493,2.0518,2.0625,2.0625,82471
12-Nov-18,2.1838,2.2091,2.1259,2.1556,2.1556,74887
9-Nov-18,2.1724,2.1791,2.1192,2.1728,2.1728,83272
8-Nov-18,2.2371,2.2554,2.1648,2.1683,2.1683,108917
7-Nov-18,2.1824,2.2464,2.18,2.2371,2.2371,104586
6-Nov-18,2.1843,2.2129,2.1655,2.1883,2.1883,73347
5-Nov-18,2.1724,2.2135,2.1563,2.1963,2.1963,98337
2-Nov-18,2.1945,2.2116,2.1628,2.1728,2.1728,82768
1-Nov-18,2.2433,2.2537,2.1932,2.2008,2.2008,83702
31-Oct-18,2.2683,2.2821,2.2511,2.2618,2.2618,71888
30-Oct-18,2.2787,2.2866,2.2348,2.2598,2.2598,19874
29-Oct-18,2.304,2.3118,2.2689,2.2843,2.2843,21362
26-Oct-18,2.2736,2.3098,2.2583,2.303,2.303,37970
25-Oct-18,2.2384,2.2845,2.2326,2.2781,2.2781,35525
24-Oct-18,2.243,2.2743,2.2305,2.2521,2.2521,34665
23-Oct-18,2.3216,2.3249,2.2365,2.2484,2.2484,31447
22-Oct-18,2.31,2.3263,2.2905,2.3181,2.3181,25843
19-Oct-18,2.2987,2.3306,2.2933,2.302,2.302,33673
18-Oct-18,2.3152,2.3193,2.2836,2.2949,2.2949,43069
17-Oct-18,2.3442,2.3562,2.2926,2.3111,2.3111,57867
16-Oct-18,2.3257,2.3494,2.3056,2.3402,2.3402,52563
15-Oct-18,2.3323,2.3533,2.3032,2.3257,2.3257,53316
12-Oct-18,2.3345,2.3556,2.2953,2.3213,2.3213,63392
11-Oct-18,2.385,2.387,2.322,2.3322,2.3322,75030
10-Oct-18,2.4217,2.429,2.38,2.3949,2.3949,73627
9-Oct-18,2.3942,2.4317,2.3878,2.4238,2.4238,76408
8-Oct-18,2.3955,2.3986,2.3586,2.3942,2.3942,71605
5-Oct-18,2.4024,2.4135,2.3879,2.3923,2.3923,58026
4-Oct-18,2.4353,2.4398,2.3854,2.3997,2.3997,61504
3-Oct-18,2.4075,2.45,2.3897,2.4372,2.4372,58066
2-Oct-18,2.4102,2.4165,2.395,2.4076,2.4076,57995
1-Oct-18,2.3531,2.4176,2.3464,2.4079,2.4079,65717
28-Sep-18,2.3218,2.3618,2.319,2.3518,2.3518,56389
27-Sep-18,2.3101,2.3296,2.3031,2.3231,2.3231,24870
26-Sep-18,2.3012,2.3148,2.2893,2.2998,2.2998,27808
25-Sep-18,2.292,2.3159,2.2876,2.3053,2.3053,36199
24-Sep-18,2.2275,2.292,2.227,2.2859,2.2859,37215
21-Sep-18,2.2301,2.2625,2.215,2.226,2.226,38075
20-Sep-18,2.2499,2.2622,2.2254,2.228,2.228,38643
19-Sep-18,2.23,2.2517,2.2177,2.2466,2.2466,35495
18-Sep-18,2.2001,2.2563,2.1932,2.2357,2.2357,48199
17-Sep-18,2.2122,2.2319,2.2014,2.2064,2.2064,59001
14-Sep-18,2.2284,2.2338,2.1935,2.2092,2.2092,62514
13-Sep-18,2.2598,2.262,2.2168,2.2235,2.2235,66936
12-Sep-18,2.261,2.27,2.2463,2.2577,2.2577,83982
11-Sep-18,2.219,2.2638,2.2175,2.252,2.252,73005
10-Sep-18,2.2219,2.2425,2.2109,2.2178,2.2178,73330
7-Sep-18,2.2091,2.2229,2.1907,2.2182,2.2182,67695
6-Sep-18,2.2322,2.2454,2.191,2.2091,2.2091,72230
5-Sep-18,2.2534,2.2575,2.2285,2.2345,2.2345,65319
4-Sep-18,2.2722,2.3093,2.2395,2.2547,2.2547,102877
31-Aug-18,2.2454,2.25,2.2349,2.2413,2.2413,68917
30-Aug-18,2.2461,2.2575,2.2384,2.2483,2.2483,18204
29-Aug-18,2.2159,2.249,2.209,2.2421,2.2421,22764
28-Aug-18,2.2214,2.2335,2.2082,2.2114,2.2114,25833
27-Aug-18,2.1993,2.2194,2.1926,2.2149,2.2149,26792
24-Aug-18,2.177,2.2175,2.1766,2.2022,2.2022,33235
23-Aug-18,2.1692,2.178,2.1577,2.1754,2.1754,26073
22-Aug-18,2.1264,2.1768,2.1255,2.1683,2.1683,32176
21-Aug-18,2.1139,2.1419,2.1096,2.1236,2.1236,44226
20-Aug-18,2.0976,2.1179,2.093,2.1138,2.1138,45619
17-Aug-18,2.0964,2.1238,2.0925,2.0982,2.0982,40253
16-Aug-18,2.0912,2.1018,2.0802,2.0964,2.0964,44836
15-Aug-18,2.122,2.1291,2.076,2.0904,2.0904,66367
14-Aug-18,2.1437,2.1786,2.12,2.1287,2.1287,60038
13-Aug-18,2.1443,2.1506,2.0996,2.137,2.137,56082
10-Aug-18,2.1091,2.1525,2.1,2.1397,2.1397,61881
9-Aug-18,2.1177,2.1319,2.1044,2.1119,2.1119,57226
8-Aug-18,2.163,2.1755,2.1024,2.1157,2.1157,72866
7-Aug-18,2.1376,2.1759,2.1359,2.1691,2.1691,52478
6-Aug-18,2.1281,2.1617,2.1263,2.1393,2.1393,50544
3-Aug-18,2.1267,2.1444,2.113,2.1269,2.1269,56906
2-Aug-18,2.0984,2.1387,2.086,2.1318,2.1318,60830
1-Aug-18,2.133,2.1359,2.0888,2.0974,2.0974,74380
31-Jul-18,2.1715,2.1727,2.1277,2.1319,2.1319,68489
30-Jul-18,2.1568,2.1738,2.1522,2.171,2.171,15776
27-Jul-18,2.1751,2.1794,2.1534,2.1552,2.1552,22187
26-Jul-18,2.1517,2.1815,2.1496,2.1769,2.1769,31651
25-Jul-18,2.1385,2.1587,2.13,2.1512,2.1512,29411
24-Jul-18,2.1195,2.1514,2.1143,2.1326,2.1326,28966
23-Jul-18,2.0975,2.1414,2.0956,2.118,2.118,21839
20-Jul-18,2.0922,2.1168,2.0847,2.1044,2.1044,24216
19-Jul-18,2.092,2.1093,2.0665,2.0901,2.0901,40443
18-Jul-18,2.0613,2.0985,2.0417,2.0903,2.0903,50068
17-Jul-18,2.0586,2.082,2.0476,2.0701,2.0701,51755
16-Jul-18,2.1255,2.1363,2.0511,2.0543,2.0543,62638
13-Jul-18,2.124,2.1488,2.0918,2.1334,2.1334,59675
12-Jul-18,2.1051,2.1346,2.081,2.1231,2.1231,68686
11-Jul-18,2.2239,2.224,2.0944,2.1008,2.1008,78495
10-Jul-18,2.2015,2.2332,2.1988,2.2218,2.2218,57949
9-Jul-18,2.1705,2.2084,2.1704,2.1957,2.1957,54783
6-Jul-18,2.1852,2.186,2.1558,2.1684,2.1684,71121
5-Jul-18,2.1804,2.2022,2.1635,2.1787,2.1787,73583
3-Jul-18,2.154,2.1911,2.1412,2.1642,2.1642,57305
2-Jul-18,2.2057,2.2057,2.1537,2.1558,2.1558,64783
29-Jun-18,2.1752,2.2189,2.1752,2.2093,2.2093,73235
28-Jun-18,2.1731,2.192,2.1663,2.1782,2.1782,16721
27-Jun-18,2.1385,2.1853,2.13,2.1772,2.1772,21371
26-Jun-18,2.1081,2.1408,2.084,2.129,2.129,24364
25-Jun-18,2.1186,2.1225,2.087,2.1004,2.1004,30150
22-Jun-18,2.0762,2.1275,2.0749,2.1254,2.1254,31872
21-Jun-18,2.0985,2.1088,2.0681,2.0701,2.0701,36084
20-Jun-18,2.1145,2.1361,2.0877,2.1071,2.1071,37283
19-Jun-18,2.1327,2.1339,2.1061,2.1218,2.1218,39973
18-Jun-18,2.0804,2.1352,2.0658,2.1316,2.1316,51903
15-Jun-18,2.1821,2.1851,2.0795,2.087,2.087,60332
14-Jun-18,2.1821,2.1851,2.1533,2.1587,2.1587,54570
13-Jun-18,2.1489,2.1887,2.1429,2.1851,2.1851,67993
12-Jun-18,2.1625,2.1817,2.1471,2.1618,2.1618,59716
11-Jun-18,2.1637,2.1729,2.1445,2.1607,2.1607,59702
8-Jun-18,2.1821,2.1856,2.1615,2.1643,2.1643,69951
7-Jun-18,2.1359,2.1832,2.1291,2.1799,2.1799,76046
6-Jun-18,2.1343,2.1635,2.11,2.1266,2.1266,78477
5-Jun-18,2.1508,2.1593,2.1164,2.1416,2.1416,64604
4-Jun-18,2.1723,2.1841,2.1487,2.1525,2.1525,63561
1-Jun-18,2.2098,2.2138,2.1686,2.1763,2.1763,74800
31-May-18,2.22,2.24,2.187,2.1914,2.1914,95689
30-May-18,2.1879,2.2362,2.1779,2.2317,2.2317,20786
29-May-18,2.1875,2.2036,2.1728,2.1859,2.1859,27940
25-May-18,2.2648,2.2685,2.2035,2.2098,2.2098,29755
24-May-18,2.2885,2.2921,2.2632,2.2667,2.2667,25886
23-May-18,2.2803,2.2911,2.2537,2.2896,2.2896,37050
22-May-18,2.2809,2.2984,2.2712,2.28,2.28,28771
21-May-18,2.2655,2.2818,2.2526,2.2738,2.2738,39975
18-May-18,2.287,2.294,2.2629,2.2655,2.2655,51889
17-May-18,2.2692,2.3069,2.2654,2.2808,2.2808,69330
16-May-18,2.242,2.2712,2.2312,2.2692,2.2692,66143
15-May-18,2.2517,2.2721,2.238,2.249,2.249,72218
14-May-18,2.2222,2.2547,2.2097,2.2496,2.2496,67839
11-May-18,2.2242,2.2346,2.2127,2.222,2.222,67948
10-May-18,2.2224,2.2339,2.1926,2.2228,2.2228,80709
9-May-18,2.1886,2.2258,2.1836,2.218,2.218,99047
8-May-18,2.1717,2.1912,2.1087,2.1577,2.1577,110622
7-May-18,2.1549,2.1871,2.1523,2.185,2.185,73082
4-May-18,2.1181,2.1575,2.1074,2.154,2.154,64028
3-May-18,2.1139,2.1268,2.1011,2.1127,2.1127,73190
2-May-18,2.0999,2.1253,2.0915,2.1215,2.1215,86116
1-May-18,2.1489,2.1537,2.091,2.0997,2.0997,87033
30-Apr-18,2.151,2.1918,2.1306,2.1674,2.1674,75097
27-Apr-18,2.1609,2.1641,2.1451,2.1509,2.1509,25512
26-Apr-18,2.1404,2.167,2.1393,2.16,2.16,25086
25-Apr-18,2.1279,2.139,2.1159,2.136,2.136,33373
24-Apr-18,2.1476,2.1564,2.123,2.1276,2.1276,28844
23-Apr-18,2.1172,2.151,2.1006,2.1409,2.1409,33507
20-Apr-18,2.1178,2.1265,2.0856,2.123,2.123,31012
19-Apr-18,2.1007,2.1285,2.0941,2.1094,2.1094,36114
18-Apr-18,2.0623,2.1045,2.0591,2.0911,2.0911,58559
17-Apr-18,2.073,2.0801,2.049,2.0571,2.0571,74581
16-Apr-18,2.0999,2.1081,2.0608,2.0703,2.0703,62791
13-Apr-18,2.0846,2.1032,2.063,2.1002,2.1002,59173
12-Apr-18,2.0929,2.1035,2.0689,2.0838,2.0838,74082
11-Apr-18,2.0613,2.1227,2.0531,2.0927,2.0927,103193
10-Apr-18,1.9965,2.0696,1.994,2.0648,2.0648,96166
9-Apr-18,1.9574,2.0034,1.9537,1.9966,1.9966,66070
6-Apr-18,1.9853,1.9911,1.9482,1.9578,1.9578,71513
5-Apr-18,1.9875,1.9895,1.9597,1.9765,1.9765,59253
4-Apr-18,1.9953,1.9957,1.9521,1.9773,1.9773,66653
3-Apr-18,1.979,2.0012,1.9769,1.995,1.995,64144
2-Apr-18,2.025,2.0415,1.9779,1.9802,1.9802,53556
29-Mar-18,2.0195,2.0355,1.9988,2.0284,2.0284,61474
28-Mar-18,2.006,2.0295,1.9969,2.0148,2.0148,20464
27-Mar-18,2.017,2.046,2.005,2.0224,2.0224,21756
26-Mar-18,2.0171,2.0319,2.0026,2.015,2.015,25929
23-Mar-18,1.9923,2.0251,1.9868,2.0184,2.0184,25361
22-Mar-18,2.013,2.0156,1.9807,1.9923,1.9923,31946
21-Mar-18,1.955,2.0154,1.9529,2.0037,2.0037,25554
20-Mar-18,1.9135,1.9588,1.9103,1.9495,1.9495,28388
19-Mar-18,1.9119,1.9242,1.8952,1.907,1.907,34158
16-Mar-18,1.8929,1.919,1.8835,1.9118,1.9118,44257
15-Mar-18,1.8871,1.8979,1.8811,1.8929,1.8929,40743
14-Mar-18,1.8773,1.8962,1.8657,1.8871,1.8871,52027
13-Mar-18,1.8651,1.89,1.8466,1.8739,1.8739,65288
12-Mar-18,1.886,1.889,1.8375,1.8647,1.8647,69055
9-Mar-18,1.8626,1.895,1.8605,1.8866,1.8866,63067
8-Mar-18,1.8777,1.8828,1.8562,1.8591,1.8591,62993
7-Mar-18,1.8959,1.9093,1.8615,1.8746,1.8746,72081
6-Mar-18,1.8978,1.9111,1.883,1.9033,1.9033,59509
5-Mar-18,1.8964,1.9048,1.856,1.8967,1.8967,58430
2-Mar-18,1.8855,1.89,1.85,1.8796,1.8796,67961
1-Mar-18,1.9077,1.912,1.8625,1.8855,1.8855,77739
28-Feb-18,1.959,1.9646,1.892,1.9136,1.9136,86452
27-Feb-18,1.992,1.992,1.9579,1.963,1.963,20533
26-Feb-18,1.9739,1.9943,1.9598,1.9859,1.9859,17329
23-Feb-18,1.9461,1.976,1.936,1.9694,1.9694,27986
22-Feb-18,1.9307,1.9579,1.9164,1.9527,1.9527,34858
21-Feb-18,1.9209,1.9387,1.9091,1.9323,1.9323,28026
20-Feb-18,1.9137,1.9434,1.9104,1.9277,1.9277,26190
16-Feb-18,1.8944,1.9216,1.8929,1.9104,1.9104,36294
15-Feb-18,1.887,1.9039,1.8549,1.8916,1.8916,61174
14-Feb-18,1.831,1.8925,1.8084,1.8844,1.8844,75250
13-Feb-18,1.8422,1.8562,1.8169,1.8369,1.8369,67134
12-Feb-18,1.851,1.8919,1.8367,1.8389,1.8389,82717
9-Feb-18,1.9096,1.9188,1.8302,1.8551,1.8551,107244
8-Feb-18,1.9291,1.9333,1.9045,1.9213,1.9213,79151
7-Feb-18,1.989,1.9983,1.9245,1.9313,1.9313,98271
6-Feb-18,2.0035,2.0145,1.9824,1.9851,1.9851,77993
5-Feb-18,2.045,2.045,2.0041,2.0196,2.0196,74999
2-Feb-18,2.0947,2.1005,2.0437,2.0535,2.0535,73053
1-Feb-18,2.0664,2.0981,2.0653,2.0904,2.0904,64071
31-Jan-18,2.06,2.0725,2.0559,2.0692,2.0692,77769
30-Jan-18,2.1012,2.1035,2.0607,2.0717,2.0717,22548
29-Jan-18,2.1398,2.1407,2.0914,2.1048,2.1048,22954
26-Jan-18,2.1111,2.1431,2.1054,2.136,2.136,29637
25-Jan-18,2.1103,2.1264,2.1058,2.1154,2.1154,35415
24-Jan-18,2.0889,2.1157,2.0771,2.1061,2.1061,44227
23-Jan-18,2.0641,2.0985,2.0582,2.0861,2.0861,36368
22-Jan-18,2.0625,2.0716,2.0405,2.0569,2.0569,38226
19-Jan-18,2.062,2.0695,2.0363,2.0584,2.0584,47331
18-Jan-18,2.072,2.0737,2.0441,2.0617,2.0617,65085
17-Jan-18,2.066,2.0797,2.0453,2.0691,2.0691,54764
16-Jan-18,2.0913,2.1083,2.0554,2.0634,2.0634,80067
12-Jan-18,2.077,2.0883,2.0616,2.085,2.085,67052
11-Jan-18,2.0807,2.0998,2.0748,2.0767,2.0767,83112
10-Jan-18,2.0778,2.0844,2.0632,2.0807,2.0807,70600
9-Jan-18,2.05,2.0768,2.0375,2.0662,2.0662,89507
8-Jan-18,2.06,2.066,2.0401,2.0454,2.0454,83131
5-Jan-18,2.0801,2.0802,2.0492,2.0587,2.0587,72535
4-Jan-18,2.085,2.0884,2.0661,2.077,2.077,76826
3-Jan-18,2.0598,2.0897,2.0538,2.088,2.088,83969
2-Jan-18,2.0689,2.0906,2.0547,2.0584,2.0584,82289
29-Dec-17,2.05,2.0839,2.05,2.0755,2.0755,70275
28-Dec-17,2.0327,2.056,2.0327,2.0521,2.0521,20413
27-Dec-17,2.0435,2.0576,2.0225,2.0402,2.0402,31366
26-Dec-17,1.9635,2.044,1.9629,2.0385,2.0385,30281
22-Dec-17,1.9496,1.9705,1.9382,1.9694,1.9694,30442
21-Dec-17,1.9442,1.9516,1.9325,1.9502,1.9502,36365
20-Dec-17,1.9425,1.9509,1.9343,1.9442,1.9442,43256
19-Dec-17,1.9258,1.9471,1.9233,1.9399,1.9399,34650
18-Dec-17,1.904,1.9395,1.904,1.9252,1.9252,58024
15-Dec-17,1.9102,1.9288,1.9005,1.9035,1.9035,56377
14-Dec-17,1.9125,1.9162,1.8826,1.9099,1.9099,56455
13-Dec-17,1.9449,1.9502,1.903,1.9044,1.9044,73919
12-Dec-17,1.952,1.9812,1.9223,1.9336,1.9336,78609
11-Dec-17,1.9287,1.9584,1.9187,1.9506,1.9506,68434
8-Dec-17,1.8943,1.9444,1.89,1.9288,1.9288,84867
7-Dec-17,1.8644,1.8994,1.8597,1.897,1.897,72636
6-Dec-17,1.9071,1.9103,1.8602,1.8613,1.8613,72429
5-Dec-17,1.895,1.9273,1.8861,1.9139,1.9139,63579
4-Dec-17,1.9383,1.945,1.8932,1.8945,1.8945,63830
1-Dec-17,1.9025,1.9617,1.9009,1.9413,1.9413,75242
30-Nov-17,1.9225,1.949,1.888,1.8927,1.8927,96562
29-Nov-17,1.9432,1.9557,1.9144,1.9221,1.9221,23857
28-Nov-17,1.948,1.9513,1.9329,1.9507,1.9507,29772
27-Nov-17,1.9529,1.962,1.9293,1.9478,1.9478,29651
24-Nov-17,1.9365,1.956,1.9261,1.9529,1.9529,13353
22-Nov-17,1.9395,1.9543,1.9243,1.9326,1.9326,36239
21-Nov-17,1.9311,1.9486,1.92,1.9359,1.9359,34912
20-Nov-17,1.9467,1.95,1.9056,1.9321,1.9321,36260
17-Nov-17,1.9058,1.9545,1.9001,1.9466,1.9466,55331
16-Nov-17,1.9083,1.9167,1.8946,1.9021,1.9021,49722
15-Nov-17,1.8888,1.9144,1.8855,1.9087,1.9087,52800
14-Nov-17,1.934,1.9346,1.8824,1.907,1.907,64516
13-Nov-17,1.9361,1.9441,1.9209,1.9321,1.9321,50636
10-Nov-17,1.9465,1.9563,1.9271,1.9349,1.9349,65166
9-Nov-17,1.9246,1.9527,1.9136,1.9469,1.9469,58218
8-Nov-17,1.9215,1.9438,1.9041,1.9216,1.9216,69249
7-Nov-17,1.9373,1.946,1.9169,1.9219,1.9219,78217
6-Nov-17,1.883,1.9468,1.8814,1.9422,1.9422,56215
3-Nov-17,1.8598,1.8909,1.8523,1.8866,1.8866,49840
2-Nov-17,1.8632,1.8673,1.838,1.8539,1.8539,57393
1-Nov-17,1.8852,1.903,1.854,1.8625,1.8625,74700
31-Oct-17,1.8793,1.8896,1.8673,1.8845,1.8845,58687
30-Oct-17,1.8747,1.8825,1.8643,1.8777,1.8777,22205
27-Oct-17,1.8419,1.8775,1.8315,1.8669,1.8669,22106
26-Oct-17,1.8196,1.8523,1.8076,1.8419,1.8419,24634
25-Oct-17,1.8291,1.8389,1.8031,1.8182,1.8182,28969
24-Oct-17,1.7872,1.8309,1.7685,1.8221,1.8221,34904
23-Oct-17,1.8107,1.8146,1.7857,1.7878,1.7878,25624
20-Oct-17,1.7767,1.8128,1.7608,1.8052,1.8052,33239
19-Oct-17,1.8038,1.8159,1.7685,1.7767,1.7767,36742
18-Oct-17,1.8117,1.8189,1.7896,1.8028,1.8028,42762
17-Oct-17,1.8139,1.8258,1.7909,1.8098,1.8098,43483
16-Oct-17,1.7975,1.8314,1.7975,1.8129,1.8129,44735
13-Oct-17,1.7672,1.807,1.7666,1.797,1.797,54245
12-Oct-17,1.7783,1.7823,1.7489,1.7655,1.7655,49250
11-Oct-17,1.7642,1.7885,1.7586,1.7861,1.7861,52540
10-Oct-17,1.7364,1.7767,1.7339,1.7649,1.7649,51178
9-Oct-17,1.7368,1.7435,1.72,1.7352,1.7352,50725
6-Oct-17,1.7925,1.7966,1.7323,1.7439,1.7439,66988
5-Oct-17,1.7745,1.8127,1.7683,1.7863,1.7863,62335
